sale_id,customer_id,vehicle_id,sale_date,final_price,discount,dealer_region,payment_type
8997,369,122,2025-10-06,1783056,34665,Bangalore,Loan
8998,2732,240,2023-01-26,2293260,117555,Chennai,Cash
8999,1959,1742,2023-10-18,535167,11565,Mumbai,Cash
9000,892,513,2023-06-07,2225436,85062,Chennai,Cash
9001,2524,1645,2025-10-19,3955949,9614,Chennai,EMI
9002,2045,1658,2024-12-07,2911122,89442,Mumbai,Cash
9003,3601,1041,2025-12-01,1704044,6661,Bangalore,Cash
9004,2031,926,2024-07-17,4500091,100085,Hyderabad,EMI
9005,3316,421,2024-03-30,2555668,2684,Delhi,Cash
9006,1322,1016,2021-12-16,1863743,160505,Mumbai,Loan
9007,294,77,2021-04-29,2024563,12166,Chennai,EMI
9008,3199,729,2023-08-16,942566,127940,Hyderabad,EMI
9009,4514,66,2023-07-26,1891977,94597,Bangalore,Loan
9010,918,1391,2022-10-01,501514,7818,Bangalore,Cash
9011,3074,1439,2023-06-27,1166399,37220,Bangalore,Cash
9012,4427,578,2023-03-15,2396296,56549,Chennai,Cash
9013,2064,1666,2022-01-13,817748,61741,Hyderabad,Cash
9014,3014,317,2024-07-04,536806,135565,Mumbai,EMI
9015,1497,1409,2024-03-24,933643,198321,Chennai,Loan
9016,3012,380,2022-01-29,1246342,57113,Mumbai,Loan
9017,2797,940,2021-03-25,924494,157350,Chennai,Cash
9018,4284,83,2022-04-01,4417493,104777,Delhi,Loan
9019,2624,886,2022-12-04,1767106,37563,Hyderabad,Loan
9020,1053,878,2023-10-03,1602829,54451,Bangalore,EMI
9021,1802,649,2022-08-27,2316117,40235,Hyderabad,Cash
9022,3664,1595,2022-12-07,4819589,4406,Mumbai,Cash
9023,2568,245,2021-08-23,1802192,199226,Delhi,EMI
9024,2594,487,2025-07-05,848594,1731,Hyderabad,Loan
9025,104,631,2023-03-26,958076,176343,Bangalore,Cash
9026,3570,58,2023-01-09,683639,133720,Hyderabad,EMI
9027,1982,1827,2024-11-06,935073,48642,Mumbai,Cash
9028,3549,993,2025-03-25,1011988,25033,Hyderabad,Loan
9029,3465,570,2025-03-10,464262,141396,Mumbai,Cash
9030,1135,1148,2023-11-24,2053028,196787,Bangalore,Cash
9031,4614,736,2023-07-01,544523,115801,Delhi,Cash
9032,4397,540,2023-12-19,498922,86175,Hyderabad,Cash
9033,281,814,2025-11-10,2320745,173764,Bangalore,EMI
9034,2432,967,2022-12-08,2207000,52087,Delhi,Loan
9035,3652,817,2023-04-24,1194428,118275,Delhi,Loan
9036,1041,508,2023-11-03,1810916,15296,Chennai,Cash
9037,4579,1393,2025-05-31,522953,123245,Delhi,Loan
9038,1228,1560,2025-10-16,1228679,9336,Delhi,EMI
9039,1059,1209,2025-10-27,612911,184450,Delhi,EMI
9040,3989,1015,2021-03-30,1625144,81665,Mumbai,Cash
9041,1290,1974,2023-12-05,2483121,118922,Hyderabad,Cash
9042,1485,42,2026-01-07,1123420,186534,Chennai,Loan
9043,3567,138,2026-02-12,1468793,103014,Chennai,Cash
9044,1249,1553,2022-04-01,1891581,127798,Chennai,Cash
9045,3049,109,2022-08-30,596181,187718,Mumbai,Cash
9046,3642,1695,2025-08-09,1320353,120973,Mumbai,Loan
9047,2636,416,2023-01-20,2485192,137663,Mumbai,EMI
9048,13,915,2022-04-30,387686,117994,Hyderabad,Cash
9049,1448,1384,2024-04-16,2207537,168316,Mumbai,Loan
9050,4628,1800,2023-11-11,3961155,22110,Bangalore,Loan
9051,3054,1375,2025-06-05,1374813,128544,Bangalore,Loan
9052,4848,246,2022-10-27,1355719,98073,Hyderabad,Cash
9053,604,1151,2022-08-10,1778535,57614,Hyderabad,Loan
9054,4461,1423,2022-09-15,930308,199769,Mumbai,Cash
9055,3155,1659,2023-05-26,748707,50653,Hyderabad,Cash
9056,3031,1427,2021-08-01,4029654,171090,Chennai,Cash
9057,4755,1021,2024-01-28,565554,52772,Bangalore,EMI
9058,193,1371,2021-04-02,1159493,157445,Mumbai,Cash
9059,3625,302,2025-09-11,563049,88436,Mumbai,EMI
9060,2393,1202,2022-10-28,1119653,61229,Mumbai,Cash
9061,4606,1560,2025-01-11,1210057,27958,Bangalore,Loan
9062,4688,232,2021-07-10,1025357,114136,Chennai,Cash
9063,3759,1472,2022-12-20,629033,40895,Hyderabad,Cash
9064,2308,1317,2025-06-08,1069733,187269,Chennai,EMI
9065,513,1781,2025-10-12,690933,60392,Delhi,Cash
9066,1631,1558,2024-11-19,3497083,69428,Mumbai,Cash
9067,2012,1644,2023-02-18,1066825,188397,Chennai,EMI
9068,1812,1098,2022-12-05,2335272,87273,Hyderabad,EMI
9069,933,1141,2024-08-18,1896373,152874,Chennai,Cash
9070,841,1040,2024-01-22,554327,191519,Hyderabad,Cash
9071,186,1570,2024-09-24,1501883,127758,Bangalore,Loan
9072,2366,1704,2024-08-30,2161570,152856,Bangalore,Cash
9073,151,1723,2023-01-03,801829,82013,Bangalore,Cash
9074,3382,1782,2024-05-24,740156,95907,Hyderabad,EMI
9075,3208,672,2023-01-11,1456731,192194,Chennai,EMI
9076,2188,1768,2022-08-26,1051549,180145,Bangalore,Loan
9077,3988,1544,2023-12-11,1389868,194211,Delhi,Loan
9078,1907,273,2025-09-21,1583812,46389,Mumbai,Loan
9079,1227,231,2024-12-09,874437,122942,Chennai,EMI
9080,1347,1707,2025-02-12,1238164,197315,Bangalore,EMI
9081,1384,945,2025-10-20,716249,116560,Chennai,EMI
9082,995,1024,2022-09-04,1885054,135830,Mumbai,EMI
9083,293,1467,2023-05-12,760287,20586,Mumbai,EMI
9084,3509,848,2025-08-11,3547528,181604,Hyderabad,Cash
9085,1906,581,2024-02-16,2608813,192470,Hyderabad,Cash
9086,2890,1781,2024-11-27,637063,114262,Mumbai,Cash
9087,3623,260,2024-06-09,1095368,49450,Chennai,Loan
9088,3977,1227,2025-01-29,1859354,13313,Hyderabad,Loan
9089,57,1913,2024-10-20,1969159,30944,Mumbai,Cash
9090,2839,1258,2024-06-22,1349943,55273,Bangalore,Loan
9091,4287,1492,2022-11-10,1375913,42190,Delhi,EMI
9092,2868,57,2023-08-29,411651,157631,Bangalore,Cash
9093,1496,511,2022-04-20,4011374,5389,Mumbai,Loan
9094,2486,1178,2023-10-17,794631,21241,Hyderabad,Cash
9095,3025,906,2022-03-29,453530,136262,Delhi,Cash
9096,1377,1230,2023-05-01,1089222,128511,Hyderabad,Loan
9097,1368,1106,2025-03-08,530232,49253,Chennai,EMI
9098,1426,905,2023-10-16,692977,77740,Bangalore,EMI
9099,1636,119,2023-10-23,4115025,69772,Chennai,Cash
9100,1886,539,2023-08-25,3035174,100166,Bangalore,EMI
9101,4868,1738,2025-01-22,712814,39682,Delhi,Cash
9102,3310,716,2021-12-06,450473,125268,Bangalore,Loan
9103,542,1141,2021-07-22,1972059,77188,Delhi,EMI
9104,217,105,2021-12-13,1000074,33512,Hyderabad,Cash
9105,307,1637,2025-04-02,1657551,6555,Hyderabad,EMI
9106,2688,1929,2024-08-23,3503726,34662,Hyderabad,Cash
9107,509,432,2022-03-26,596382,27610,Chennai,Loan
9108,2894,1474,2024-04-24,1258232,115418,Hyderabad,Loan
9109,55,709,2024-12-11,1937738,26330,Hyderabad,Loan
9110,1908,1168,2021-09-25,1647621,5285,Hyderabad,EMI
9111,4872,1761,2024-06-28,2329531,38751,Mumbai,EMI
9112,1513,792,2025-02-21,1144713,83568,Delhi,Loan
9113,2433,65,2022-10-02,1140667,17969,Delhi,Loan
9114,745,150,2025-06-15,2148509,145238,Hyderabad,Cash
9115,49,1531,2023-11-26,524484,53021,Chennai,Loan
9116,4217,1527,2025-03-22,1009607,182782,Mumbai,EMI
9117,1432,915,2021-08-01,345604,160076,Mumbai,EMI
9118,1853,1635,2025-02-28,3507301,75282,Mumbai,EMI
9119,4495,1846,2023-06-24,1164055,57684,Hyderabad,Loan
9120,927,47,2025-01-04,768837,119562,Bangalore,Loan
9121,2604,1111,2023-03-01,1550847,57379,Delhi,EMI
9122,2591,462,2024-08-16,1458268,91830,Delhi,Loan
9123,771,1835,2021-07-09,517344,156936,Hyderabad,Cash
9124,994,1699,2023-05-24,1279963,115124,Mumbai,Loan
9125,4807,1611,2022-06-08,3363327,190252,Hyderabad,EMI
9126,116,1524,2023-04-05,873553,2822,Chennai,Cash
9127,3801,681,2021-05-01,4308828,91648,Mumbai,Loan
9128,2882,882,2021-09-17,1882331,135487,Chennai,Cash
9129,400,664,2021-10-26,2786852,39003,Chennai,EMI
9130,2820,1342,2023-06-25,1428952,85409,Bangalore,Cash
9131,4265,1558,2025-10-08,3409857,156654,Chennai,EMI
9132,2463,711,2021-09-25,1236254,50774,Delhi,EMI
9133,4894,1218,2025-05-31,4196443,69064,Hyderabad,Loan
9134,576,929,2023-03-15,687546,150508,Delhi,EMI
9135,121,1313,2021-08-18,577807,180932,Bangalore,Cash
9136,1193,1583,2022-10-17,4201613,67160,Chennai,EMI
9137,3473,704,2023-04-30,2960769,88160,Hyderabad,Cash
9138,1181,1939,2022-03-07,2340434,45174,Hyderabad,Cash
9139,4470,794,2022-01-29,4686250,35469,Hyderabad,EMI
9140,3009,1227,2021-07-20,1724023,148644,Bangalore,EMI
9141,872,741,2023-06-02,405483,173910,Hyderabad,Cash
9142,4695,764,2024-01-15,383908,124925,Hyderabad,EMI
9143,3820,383,2024-05-19,565054,106392,Chennai,Loan
9144,153,519,2021-07-23,1168042,52319,Mumbai,EMI
9145,1460,1480,2024-01-06,2436518,76222,Chennai,Cash
9146,3250,926,2023-08-09,4533105,67071,Delhi,EMI
9147,3667,1928,2025-05-10,1719569,61089,Delhi,Loan
9148,1510,289,2022-07-03,2284911,149411,Mumbai,Cash
9149,1660,1928,2023-06-22,1709652,71006,Delhi,Loan
9150,1296,833,2024-04-02,1225658,183032,Bangalore,Cash
9151,2299,1639,2022-03-04,351088,198800,Delhi,EMI
9152,2694,1679,2021-08-10,802054,194771,Mumbai,Cash
9153,3983,1767,2022-08-10,1392592,66095,Delhi,Cash
9154,1962,643,2022-04-21,3414696,151279,Chennai,Loan
9155,3341,73,2024-03-19,664450,26233,Chennai,EMI
9156,846,874,2021-09-21,2416210,81276,Mumbai,Loan
9157,2039,1665,2024-01-02,963032,180958,Hyderabad,EMI
9158,1998,511,2024-06-03,3936590,80173,Hyderabad,Loan
9159,3152,873,2024-06-10,1113147,38858,Bangalore,Loan
9160,4379,1954,2026-01-15,1983457,89081,Delhi,Cash
9161,1459,1053,2025-12-24,1112557,153743,Delhi,EMI
9162,2471,1024,2025-07-13,1932806,88078,Hyderabad,EMI
9163,156,791,2025-12-31,4421830,70823,Chennai,EMI
9164,4360,975,2022-07-18,1665387,69549,Chennai,EMI
9165,2020,928,2024-01-28,556334,79023,Mumbai,Cash
9166,4329,1601,2022-09-24,1516321,54126,Delhi,Loan
9167,531,774,2023-06-07,2734491,92063,Mumbai,Cash
9168,447,1350,2023-09-04,686743,119212,Chennai,Loan
9169,2657,61,2021-12-15,3807411,154514,Hyderabad,Loan
9170,1435,1181,2024-12-11,2119506,126183,Chennai,EMI
9171,2161,1366,2023-10-02,4275935,145218,Mumbai,Loan
9172,937,1230,2022-12-30,1188127,29606,Hyderabad,EMI
9173,2916,1723,2024-07-26,737316,146526,Chennai,Loan
9174,2737,140,2024-04-24,479622,26080,Mumbai,Loan
9175,3765,847,2025-06-20,1992747,125014,Hyderabad,Cash
9176,698,83,2022-10-28,4485221,37049,Hyderabad,Cash
9177,4800,1373,2024-12-21,519918,163385,Chennai,Loan
9178,575,735,2024-03-12,808761,191795,Chennai,Cash
9179,3556,1336,2022-09-28,1280554,17541,Mumbai,EMI
9180,1199,679,2023-06-03,1915592,90337,Bangalore,EMI
9181,3243,1222,2023-09-01,3031303,10941,Hyderabad,Loan
9182,2077,708,2025-10-02,598416,101303,Hyderabad,EMI
9183,766,1303,2023-08-27,2378288,28897,Mumbai,Cash
9184,3646,77,2022-08-30,1989011,47718,Mumbai,Loan
9185,2930,935,2023-07-09,774039,86439,Delhi,EMI
9186,1758,130,2022-02-03,2817899,62308,Mumbai,Loan
9187,601,963,2025-03-15,586676,132067,Bangalore,EMI
9188,759,1339,2025-06-28,842111,182660,Delhi,Loan
9189,766,425,2024-10-05,558990,188514,Hyderabad,Loan
9190,3981,1259,2021-03-24,652691,31310,Chennai,Cash
9191,457,302,2022-08-16,613389,38096,Chennai,EMI
9192,2518,1810,2023-01-01,2291126,83919,Delhi,Cash
9193,590,1982,2025-01-17,2080151,93262,Bangalore,Cash
9194,311,1030,2025-11-25,3684112,90714,Mumbai,EMI
9195,3723,971,2023-07-09,846074,60501,Bangalore,EMI
9196,4963,218,2022-04-08,1779936,92292,Mumbai,Cash
9197,1048,418,2023-09-24,1671851,25673,Bangalore,Loan
9198,1300,733,2023-06-15,1000364,8753,Chennai,Cash
9199,893,13,2025-02-18,2227913,111583,Delhi,Loan
9200,2888,1553,2023-08-30,1972088,47291,Delhi,Loan
9201,4846,1806,2022-03-16,4191310,104402,Mumbai,Loan
9202,658,422,2021-08-25,643865,164027,Mumbai,Loan
9203,2585,1631,2023-12-31,2141323,147591,Mumbai,Loan
9204,1440,1014,2024-08-11,693845,126183,Hyderabad,Cash
9205,3345,1646,2024-09-29,952532,134225,Bangalore,Cash
9206,2430,273,2022-04-14,1628829,1372,Hyderabad,Loan
9207,917,221,2024-06-12,1299349,41008,Mumbai,EMI
9208,36,434,2023-10-30,1119127,144316,Delhi,EMI
9209,140,354,2023-02-27,1163750,91253,Bangalore,EMI
9210,1787,958,2021-07-02,737272,93543,Hyderabad,Cash
9211,1798,603,2024-03-01,3380379,19469,Delhi,EMI
9212,2744,329,2025-06-09,476458,59257,Delhi,EMI
9213,1978,1142,2023-05-15,675133,74250,Hyderabad,Cash
9214,131,297,2022-12-07,1303004,16337,Bangalore,Loan
9215,1864,545,2025-12-02,686558,119712,Hyderabad,Cash
9216,2883,1408,2026-01-09,1374714,190,Delhi,Cash
9217,2325,90,2021-05-31,1364939,69011,Delhi,Loan
9218,4261,1245,2022-02-15,4735681,10764,Delhi,Cash
9219,3532,727,2023-04-19,3117139,153386,Hyderabad,EMI
9220,1468,355,2023-11-09,3910426,15014,Chennai,Loan
9221,3229,263,2022-08-20,577885,39779,Chennai,EMI
9222,2918,507,2022-05-06,602511,80825,Hyderabad,Cash
9223,4453,244,2024-12-15,763197,97292,Delhi,EMI
9224,2615,1122,2023-03-12,1222631,51839,Hyderabad,Loan
9225,3857,652,2023-09-07,563009,66022,Chennai,EMI
9226,2271,1464,2025-03-14,800876,1057,Mumbai,Cash
9227,2663,1240,2021-03-27,1089742,144880,Bangalore,Loan
9228,1465,1978,2025-04-25,2297591,7430,Hyderabad,Cash
9229,780,1864,2023-11-10,800937,86270,Chennai,Cash
9230,1226,1793,2022-01-25,1292778,153557,Mumbai,EMI
9231,465,1746,2023-02-04,1100185,86305,Delhi,EMI
9232,219,1472,2025-01-21,504157,165771,Mumbai,Loan
9233,4631,1842,2024-03-04,1661796,10890,Hyderabad,Loan
9234,4255,998,2025-12-02,822347,178623,Hyderabad,Loan
9235,3930,1458,2023-10-25,3449106,14387,Hyderabad,Loan
9236,3474,978,2021-10-28,2373894,21824,Delhi,EMI
9237,4305,711,2021-09-18,1275259,11769,Delhi,Cash
9238,2209,1042,2023-10-18,409969,154716,Hyderabad,Loan
9239,953,1485,2025-03-19,2457178,26216,Hyderabad,Loan
9240,3773,478,2025-01-23,701447,180323,Mumbai,Loan
9241,1259,1526,2022-07-01,2248415,149416,Mumbai,Cash
9242,507,642,2021-03-05,2139405,159438,Chennai,Loan
9243,522,1261,2023-07-28,744289,73495,Delhi,Cash
9244,2091,1685,2024-11-01,1671871,191145,Mumbai,Loan
9245,2817,1498,2023-09-02,1337897,106600,Bangalore,Loan
9246,3589,1840,2022-04-26,1218897,8799,Chennai,Loan
9247,4310,1939,2024-10-26,2261063,124545,Mumbai,EMI
9248,3669,543,2025-05-02,1226477,134552,Mumbai,EMI
9249,2218,72,2024-05-23,1312368,13480,Chennai,Cash
9250,1342,201,2025-02-08,1835331,81714,Delhi,Cash
9251,3072,1240,2024-08-05,1130562,104060,Hyderabad,EMI
9252,3173,1893,2021-05-07,1227665,132554,Mumbai,Cash
9253,2654,680,2022-04-08,1318472,52846,Chennai,Cash
9254,1171,167,2023-10-25,748911,187106,Bangalore,EMI
9255,3808,1960,2022-08-25,502655,117436,Mumbai,Loan
9256,3443,1640,2025-04-26,1975718,41866,Mumbai,Cash
9257,4792,165,2021-07-26,2477423,6722,Mumbai,EMI
9258,1127,1934,2024-04-22,1016653,194788,Hyderabad,Cash
9259,199,208,2021-06-27,1227713,148727,Hyderabad,Loan
9260,592,1239,2022-10-08,1789530,89621,Chennai,Loan
9261,4454,1988,2021-08-22,625914,138516,Chennai,Cash
9262,930,1247,2023-05-24,3176257,65823,Delhi,Loan
9263,231,850,2025-11-28,2427911,49831,Chennai,Cash
9264,3643,1098,2021-12-19,2406705,15840,Mumbai,EMI
9265,4357,493,2022-08-07,1877669,32641,Chennai,Cash
9266,4852,1788,2023-08-29,403022,147152,Hyderabad,Cash
9267,3680,417,2025-07-04,1716671,198150,Mumbai,EMI
9268,668,140,2021-08-29,336713,168989,Hyderabad,Cash
9269,467,1833,2023-11-01,1742881,72200,Chennai,Cash
9270,870,76,2021-05-31,2242361,91046,Hyderabad,EMI
9271,926,1594,2022-03-18,1095640,12871,Chennai,Cash
9272,3479,1329,2023-12-21,966924,154343,Delhi,Loan
9273,91,703,2023-10-11,1523641,166646,Hyderabad,Cash
9274,1860,1913,2024-06-06,1826393,173710,Delhi,Cash
9275,239,1239,2021-10-18,1708287,170864,Chennai,Cash
9276,4093,1428,2021-12-30,4598035,151034,Chennai,EMI
9277,3305,966,2023-09-19,1307247,83439,Hyderabad,EMI
9278,2303,1190,2025-07-03,2136675,183375,Bangalore,Cash
9279,1498,141,2022-05-28,760846,195656,Chennai,Cash
9280,67,1805,2021-07-13,612500,190334,Bangalore,Cash
9281,3308,1509,2022-05-01,4199547,165754,Delhi,Cash
9282,835,1070,2025-09-06,1232543,167508,Hyderabad,Cash
9283,2639,1498,2025-01-28,1277577,166920,Chennai,EMI
9284,1786,1007,2021-06-21,3852297,3553,Hyderabad,Loan
9285,3066,1934,2026-02-10,1027604,183837,Delhi,Loan
9286,1026,1250,2021-09-20,676098,15186,Chennai,Cash
9287,3856,804,2023-01-15,2003183,137006,Bangalore,Cash
9288,1591,1555,2024-01-06,2279025,179827,Mumbai,Cash
9289,4305,1264,2021-03-03,661559,197840,Mumbai,Loan
9290,2534,1273,2026-01-26,533118,14324,Bangalore,EMI
9291,3825,1798,2024-07-26,2918092,42298,Mumbai,Cash
9292,4793,1042,2024-04-13,410645,154040,Delhi,Loan
9293,1921,812,2025-10-30,1498728,46908,Chennai,EMI
9294,4318,1848,2023-02-09,664562,92728,Chennai,Cash
9295,871,102,2025-03-19,1426187,182781,Hyderabad,Cash
9296,4538,736,2025-11-10,613813,46511,Mumbai,Cash
9297,1873,787,2022-03-20,1328142,113726,Mumbai,Loan
9298,2274,52,2023-04-02,4154678,119993,Hyderabad,EMI
9299,3579,937,2024-10-03,2798390,89730,Chennai,Loan
9300,3330,233,2023-04-27,438847,155111,Delhi,Loan
9301,4888,972,2022-03-11,3286212,171723,Mumbai,Cash
9302,1678,1234,2022-09-20,497740,119510,Bangalore,Cash
9303,2743,1869,2022-07-30,1377569,77003,Hyderabad,EMI
9304,946,29,2024-01-06,3745298,143249,Chennai,Loan
9305,4317,1515,2021-04-10,2117607,37417,Bangalore,Loan
9306,4005,1366,2023-07-14,4313296,107857,Delhi,EMI
9307,4630,612,2023-02-06,947409,196344,Delhi,EMI
9308,2782,666,2024-09-28,870068,131883,Chennai,EMI
9309,2489,413,2022-12-13,4443237,140242,Hyderabad,EMI
9310,3346,693,2021-03-20,2356206,112326,Chennai,EMI
9311,3349,1653,2025-12-27,738593,167689,Delhi,Loan
9312,1121,124,2025-04-30,3772465,15352,Bangalore,EMI
9313,1379,100,2025-03-12,864615,198293,Hyderabad,EMI
9314,4655,351,2025-02-10,695490,170193,Bangalore,Cash
9315,210,1920,2023-10-08,4758637,59500,Chennai,EMI
9316,3933,788,2022-06-15,671383,93471,Mumbai,EMI
9317,1900,678,2025-08-15,3889009,49133,Hyderabad,Loan
9318,1696,1654,2023-08-04,3307359,117499,Chennai,EMI
9319,1068,1336,2024-01-02,1234481,63614,Delhi,Loan
9320,3542,325,2025-01-07,775369,33816,Bangalore,EMI
9321,2645,883,2022-02-01,869422,154441,Hyderabad,EMI
9322,4666,80,2022-08-05,819754,19344,Mumbai,Loan
9323,1163,1099,2024-08-01,973803,153822,Chennai,EMI
9324,4022,1324,2022-12-24,687347,17433,Hyderabad,EMI
9325,2613,752,2023-03-16,2012937,52606,Mumbai,Cash
9326,3888,373,2022-12-21,1214173,198884,Chennai,Cash
9327,1290,1745,2022-02-20,1023236,48483,Hyderabad,Loan
9328,3498,487,2022-05-05,821083,29242,Delhi,Loan
9329,1932,1264,2023-05-05,848014,11385,Bangalore,Cash
9330,3998,1893,2021-09-24,1358260,1959,Bangalore,Loan
9331,3692,413,2024-08-20,4437137,146342,Chennai,Loan
9332,1102,1961,2022-08-06,1180338,53013,Hyderabad,EMI
9333,4229,1441,2026-01-12,1662100,44863,Mumbai,EMI
9334,1197,1070,2022-02-03,1271718,128333,Delhi,EMI
9335,4799,380,2025-04-01,1212095,91360,Delhi,Cash
9336,3080,983,2023-07-24,1020540,121113,Chennai,Loan
9337,2709,140,2022-09-04,458718,46984,Hyderabad,EMI
9338,175,1961,2022-02-20,1226404,6947,Bangalore,Cash
9339,2231,1086,2021-10-17,1154876,85353,Bangalore,Loan
9340,3622,175,2023-11-18,843967,160967,Hyderabad,Loan
9341,1910,1245,2022-04-23,4714566,31879,Hyderabad,Cash
9342,1469,127,2023-11-24,1148025,136341,Bangalore,EMI
9343,863,576,2026-02-16,1164484,56888,Delhi,Cash
9344,938,1746,2025-10-09,1151267,35223,Mumbai,EMI
9345,2606,15,2025-07-07,2688451,29692,Chennai,Loan
9346,567,1453,2021-03-17,1039624,2538,Delhi,Cash
9347,1183,1195,2021-09-21,441333,152038,Mumbai,Loan
9348,2292,104,2021-08-30,1170170,46875,Hyderabad,EMI
9349,2695,1049,2024-06-20,1166676,153083,Chennai,Cash
9350,4425,83,2025-01-26,4491625,30645,Delhi,Loan
9351,3220,1154,2023-08-20,2170170,37343,Mumbai,Cash
9352,2768,723,2023-02-11,1577413,133051,Chennai,EMI
9353,1328,1397,2023-01-05,2414398,38404,Delhi,EMI
9354,356,1114,2022-01-26,3838151,181369,Chennai,Cash
9355,1208,1305,2023-09-23,1458890,9315,Mumbai,EMI
9356,4651,1222,2024-07-02,2890615,151629,Bangalore,Cash
9357,2736,1581,2025-06-09,2078261,83831,Bangalore,Loan
9358,714,982,2023-04-12,1192073,184931,Delhi,EMI
9359,2470,917,2025-11-05,1591847,192608,Bangalore,EMI
9360,485,1955,2024-12-16,462919,119110,Bangalore,EMI
9361,512,1625,2024-08-02,513420,146502,Delhi,EMI
9362,1560,561,2022-10-31,1889392,46831,Bangalore,EMI
9363,1375,425,2026-02-16,682654,64850,Chennai,EMI
9364,4960,764,2022-08-11,482843,25990,Hyderabad,Cash
9365,4496,1113,2022-03-14,1352865,37002,Delhi,EMI
9366,392,1402,2022-09-05,489602,52978,Bangalore,Cash
9367,4731,84,2021-06-04,2381229,76963,Delhi,Loan
9368,1735,507,2021-08-09,484415,198921,Hyderabad,Loan
9369,2732,1156,2021-04-28,918892,107904,Hyderabad,Loan
9370,1848,917,2022-01-27,1630352,154103,Delhi,Cash
9371,3898,966,2021-08-05,1245071,145615,Hyderabad,Cash
9372,4592,810,2024-04-09,622317,20518,Hyderabad,Loan
9373,3574,1400,2025-09-09,608634,163150,Bangalore,Cash
9374,331,406,2022-11-04,750771,174170,Hyderabad,Loan
9375,2425,208,2024-07-03,1216506,159934,Hyderabad,Loan
9376,2155,904,2023-12-30,4547083,174858,Bangalore,EMI
9377,3019,765,2023-09-20,501872,108958,Chennai,Cash
9378,4913,606,2024-09-21,1170495,3023,Mumbai,EMI
9379,3207,1041,2025-01-03,1573994,136711,Bangalore,Loan
9380,233,1142,2025-09-29,554379,195004,Delhi,Loan
9381,3194,1882,2024-03-23,1430614,13365,Hyderabad,Cash
9382,2513,1723,2021-05-20,792850,90992,Bangalore,EMI
9383,1492,1612,2023-01-18,1102571,166459,Hyderabad,Cash
9384,4084,1401,2026-02-14,1190800,176143,Chennai,EMI
9385,66,1547,2021-10-14,1643878,107525,Mumbai,Cash
9386,1744,900,2022-08-11,620538,148540,Bangalore,Cash
9387,2701,415,2024-06-14,2575977,149958,Bangalore,Cash
9388,3376,320,2023-02-07,4070068,95876,Bangalore,Loan
9389,1546,1669,2023-09-08,596570,187962,Chennai,Cash
9390,297,1787,2022-10-02,1034062,107957,Bangalore,Cash
9391,3898,1202,2023-01-14,990698,190184,Hyderabad,Cash
9392,2446,658,2021-10-23,547760,81680,Chennai,Cash
9393,2792,1495,2021-11-11,320851,191728,Hyderabad,EMI
9394,3848,1806,2021-06-24,4226944,68768,Chennai,Loan
9395,1306,1775,2023-01-25,4778544,184058,Chennai,EMI
9396,4869,315,2022-09-03,544469,128428,Hyderabad,Cash
9397,2329,1786,2022-11-06,4252448,146194,Mumbai,Cash
9398,4361,33,2024-11-10,1262345,191662,Mumbai,Loan
9399,77,270,2023-07-05,1394775,169587,Mumbai,EMI
9400,346,1737,2025-11-08,2608975,45629,Delhi,Cash
9401,1404,587,2021-10-18,764100,19241,Mumbai,EMI
9402,1872,382,2022-01-16,2225076,115354,Bangalore,Cash
9403,3572,937,2022-11-11,2870959,17161,Hyderabad,Loan
9404,427,116,2021-06-01,2041937,107042,Hyderabad,Loan
9405,3535,668,2023-09-20,2342979,155914,Bangalore,EMI
9406,3190,162,2024-09-26,1898117,60196,Delhi,Loan
9407,3778,1341,2025-11-30,656421,168637,Hyderabad,EMI
9408,1559,970,2021-05-09,699753,42920,Bangalore,Cash
9409,1000,1036,2023-04-06,1957912,64156,Mumbai,EMI
9410,2144,1282,2024-09-29,4739311,440,Chennai,EMI
9411,2760,879,2021-12-02,753161,93545,Mumbai,EMI
9412,4453,1049,2024-11-24,1208789,110970,Mumbai,Loan
9413,4149,1269,2021-07-23,4281874,116740,Delhi,Loan
9414,4467,1093,2024-11-29,2230582,3660,Delhi,Cash
9415,473,1006,2021-03-17,1175189,135321,Mumbai,Cash
9416,2,1192,2025-09-15,1264613,6465,Delhi,EMI
9417,73,135,2022-09-20,2192844,151673,Hyderabad,EMI
9418,2502,1511,2023-10-05,860611,28375,Hyderabad,EMI
9419,3646,869,2024-11-30,1080074,116499,Delhi,Cash
9420,447,1531,2021-04-12,556364,21141,Hyderabad,Loan
9421,177,1991,2023-03-16,689347,160138,Mumbai,EMI
9422,2614,1163,2026-01-04,1120338,11046,Delhi,Loan
9423,4778,23,2023-09-20,2145634,152564,Mumbai,EMI
9424,809,1484,2022-11-08,1593720,92336,Delhi,Loan
9425,2315,1160,2021-11-27,568890,26260,Delhi,Cash
9426,1431,1500,2021-03-08,742205,26559,Mumbai,Cash
9427,2118,1785,2022-08-23,4758384,48495,Mumbai,Loan
9428,1075,108,2024-10-12,783432,37915,Bangalore,Cash
9429,4290,1262,2021-09-14,2379363,74071,Hyderabad,Loan
9430,3667,1637,2024-10-01,1632061,32045,Bangalore,Loan
9431,4662,1691,2022-11-01,1204072,189373,Chennai,EMI
9432,1916,176,2025-02-28,4759710,138542,Mumbai,EMI
9433,1653,1903,2024-08-14,714824,60665,Delhi,EMI
9434,1598,1231,2024-03-26,3606779,82867,Chennai,Cash
